Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Timestamp,Transaction Status,Fraud Flag,Geolocation (Latitude/Longitude),Device Used
TXN2968614458,ACC84446,ACC47277,641.89,Transfer,1/17/2025 10:59,Success,TRUE,"34.0522 N, -74.006 W",Mobile
TXN9369323463,ACC21138,ACC45215,548.18,Deposit,1/17/2025 10:58,Failed,TRUE,"40.7128 N, 2.3522 W",Mobile
TXN4884680145,ACC47209,ACC60295,93.19,Transfer,1/17/2025 10:12,Failed,FALSE,"40.7128 N, -118.2437 W",Desktop
TXN3689859259,ACC26383,ACC55770,974.06,Withdrawal,1/17/2025 10:30,Failed,TRUE,"35.6895 N, 0.1278 W",Desktop
TXN7627699972,ACC53418,ACC92611,1325.97,Deposit,1/17/2025 10:06,Failed,FALSE,"40.7128 N, 139.6917 W",Desktop
TXN5303967789,ACC16801,ACC30926,71.67,Transfer,1/17/2025 10:46,Failed,FALSE,"34.0522 N, -118.2437 W",Desktop
TXN2488355680,ACC21784,ACC82883,1279.03,Deposit,1/17/2025 10:53,Success,FALSE,"34.0522 N, 37.6173 W",Desktop
TXN8465634743,ACC86251,ACC39807,788.22,Deposit,1/17/2025 10:02,Failed,TRUE,"48.8566 N, -74.006 W",Desktop
TXN2189034163,ACC24939,ACC96021,274.99,Deposit,1/17/2025 10:34,Success,FALSE,"34.0522 N, -118.2437 W",Mobile
TXN1179409810,ACC58088,ACC32898,385.75,Deposit,1/17/2025 10:10,Failed,TRUE,"48.8566 N, 139.6917 W",Mobile
TXN1744197967,ACC80321,ACC53228,819.88,Deposit,1/17/2025 10:35,Failed,TRUE,"48.8566 N, 139.6917 W",Mobile
TXN7033130898,ACC91152,ACC74032,500.19,Transfer,1/17/2025 10:17,Success,FALSE,"35.6895 N, 0.1278 W",Mobile
TXN1050678444,ACC90361,ACC34735,703.97,Deposit,1/17/2025 10:35,Success,FALSE,"40.7128 N, 37.6173 W",Desktop
TXN9135908826,ACC17264,ACC93263,773.32,Deposit,1/17/2025 10:16,Failed,TRUE,"48.8566 N, -74.006 W",Mobile
TXN7850039563,ACC93166,ACC54740,1127.88,Deposit,1/17/2025 10:56,Failed,TRUE,"35.6895 N, 2.3522 W",Mobile
TXN6243731428,ACC29789,ACC25519,1032.59,Deposit,1/17/2025 10:16,Success,TRUE,"34.0522 N, 0.1278 W",Desktop
TXN8524130563,ACC90929,ACC12075,1150.77,Deposit,1/17/2025 10:12,Success,TRUE,"34.0522 N, 0.1278 W",Desktop
TXN1970224238,ACC67387,ACC36934,480.09,Withdrawal,1/17/2025 10:50,Success,TRUE,"51.5074 N, 2.3522 W",Mobile
TXN3080727808,ACC80662,ACC47063,820.56,Transfer,1/17/2025 10:18,Failed,TRUE,"35.6895 N, 2.3522 W",Mobile
TXN6602724599,ACC83705,ACC33437,1436.82,Withdrawal,1/17/2025 10:04,Success,TRUE,"55.7558 N, 2.3522 W",Desktop
TXN6278346936,ACC53270,ACC92038,446.48,Deposit,1/17/2025 10:11,Failed,TRUE,"48.8566 N, -118.2437 W",Desktop
TXN1820448910,ACC48398,ACC74025,823.27,Withdrawal,1/17/2025 10:16,Success,TRUE,"34.0522 N, 139.6917 W",Mobile
TXN7206567493,ACC30969,ACC84687,130.81,Transfer,1/17/2025 10:22,Success,FALSE,"51.5074 N, 139.6917 W",Desktop
TXN4101163005,ACC74504,ACC51180,1476.97,Transfer,1/17/2025 10:53,Success,TRUE,"35.6895 N, -118.2437 W",Mobile
TXN4407148066,ACC16774,ACC74772,1006.25,Deposit,1/17/2025 10:21,Failed,TRUE,"48.8566 N, -74.006 W",Mobile
TXN9306661034,ACC48659,ACC91872,1054.81,Withdrawal,1/17/2025 10:45,Failed,TRUE,"34.0522 N, -118.2437 W",Desktop
TXN5851162281,ACC82654,ACC11191,968.25,Withdrawal,1/17/2025 10:46,Failed,FALSE,"55.7558 N, 139.6917 W",Mobile
TXN8908021818,ACC63242,ACC88672,986.71,Withdrawal,1/17/2025 10:41,Failed,FALSE,"48.8566 N, 2.3522 W",Mobile
TXN3216142297,ACC31311,ACC77960,958.06,Withdrawal,1/17/2025 10:57,Failed,TRUE,"35.6895 N, -74.006 W",Desktop
TXN9584950467,ACC38378,ACC58022,1449.24,Transfer,1/17/2025 10:10,Failed,TRUE,"55.7558 N, 0.1278 W",Mobile
TXN9583070448,ACC99685,ACC55129,1075.67,Withdrawal,1/17/2025 10:23,Success,FALSE,"48.8566 N, 37.6173 W",Desktop
TXN9207597207,ACC86589,ACC50164,1254.42,Transfer,1/17/2025 10:33,Failed,FALSE,"48.8566 N, 0.1278 W",Mobile
TXN5767453846,ACC83546,ACC68913,464.88,Transfer,1/17/2025 10:09,Failed,TRUE,"48.8566 N, 139.6917 W",Mobile
TXN3949060475,ACC30530,ACC25906,60.88,Withdrawal,1/17/2025 10:23,Failed,FALSE,"35.6895 N, 2.3522 W",Desktop
TXN8995038033,ACC68077,ACC86016,1212.85,Deposit,1/17/2025 10:35,Failed,TRUE,"35.6895 N, 0.1278 W",Desktop
TXN8924266239,ACC98677,ACC45130,859.59,Withdrawal,1/17/2025 10:47,Success,FALSE,"34.0522 N, 37.6173 W",Mobile
TXN8231371570,ACC59991,ACC77139,947.46,Deposit,1/17/2025 10:32,Failed,TRUE,"34.0522 N, 0.1278 W",Desktop
TXN5435924496,ACC23369,ACC88438,945.11,Transfer,1/17/2025 10:49,Failed,FALSE,"40.7128 N, 2.3522 W",Mobile
TXN6129053886,ACC18443,ACC83101,177.33,Withdrawal,1/17/2025 10:21,Failed,TRUE,"40.7128 N, 139.6917 W",Mobile
TXN3216538238,ACC32554,ACC81725,1479.61,Deposit,1/17/2025 10:45,Success,FALSE,"51.5074 N, 0.1278 W",Desktop
TXN5540950494,ACC93583,ACC43835,620.69,Transfer,1/17/2025 10:20,Success,TRUE,"35.6895 N, 2.3522 W",Mobile
TXN5334962263,ACC69257,ACC16905,1165.93,Withdrawal,1/17/2025 10:09,Failed,TRUE,"51.5074 N, 139.6917 W",Mobile
TXN4686574441,ACC56048,ACC61043,92.47,Withdrawal,1/17/2025 10:13,Failed,FALSE,"51.5074 N, 139.6917 W",Mobile
TXN9047821038,ACC33191,ACC19227,321.27,Transfer,1/17/2025 10:49,Failed,TRUE,"35.6895 N, 139.6917 W",Mobile
TXN7141693754,ACC17147,ACC83990,797.15,Withdrawal,1/17/2025 10:18,Success,TRUE,"48.8566 N, 0.1278 W",Mobile
TXN8986153861,ACC43485,ACC31302,821.91,Deposit,1/17/2025 10:03,Failed,TRUE,"55.7558 N, 2.3522 W",Mobile
TXN9531075832,ACC26439,ACC67106,504.87,Deposit,1/17/2025 10:04,Failed,TRUE,"51.5074 N, 0.1278 W",Mobile
TXN2554762755,ACC15906,ACC51253,501.32,Transfer,1/17/2025 10:09,Failed,TRUE,"40.7128 N, -74.006 W",Desktop
TXN5816994707,ACC11488,ACC74499,290.98,Withdrawal,1/17/2025 10:58,Success,FALSE,"48.8566 N, 37.6173 W",Mobile
TXN9073006177,ACC65344,ACC32205,1287.51,Transfer,1/17/2025 10:37,Success,TRUE,"40.7128 N, 2.3522 W",Desktop
TXN4681351299,ACC74938,ACC36081,995.32,Transfer,1/17/2025 10:19,Success,TRUE,"35.6895 N, 139.6917 W",Mobile
TXN1989617760,ACC55255,ACC19669,1249.96,Deposit,1/17/2025 10:36,Failed,FALSE,"48.8566 N, -118.2437 W",Mobile
TXN5170975065,ACC54347,ACC45640,599.34,Deposit,1/17/2025 10:42,Success,FALSE,"55.7558 N, 2.3522 W",Mobile
TXN1324014316,ACC89533,ACC37839,1271.78,Transfer,1/17/2025 10:25,Success,TRUE,"34.0522 N, 0.1278 W",Desktop
TXN7211607925,ACC66816,ACC32656,399.64,Deposit,1/17/2025 10:35,Failed,FALSE,"35.6895 N, -118.2437 W",Desktop
TXN3171845502,ACC82213,ACC36005,1242.06,Transfer,1/17/2025 10:06,Success,TRUE,"35.6895 N, -118.2437 W",Mobile
TXN2661971569,ACC40581,ACC13227,1116.07,Withdrawal,1/17/2025 10:49,Success,FALSE,"40.7128 N, 2.3522 W",Mobile
TXN1038301181,ACC85559,ACC68236,363.94,Deposit,1/17/2025 10:40,Failed,TRUE,"35.6895 N, -74.006 W",Desktop
TXN4271800273,ACC58690,ACC58950,216.24,Transfer,1/17/2025 10:46,Failed,TRUE,"40.7128 N, 0.1278 W",Mobile
TXN3155729746,ACC57197,ACC92724,779.86,Transfer,1/17/2025 10:41,Success,TRUE,"51.5074 N, -74.006 W",Desktop
TXN1781232565,ACC24633,ACC59865,1307.83,Withdrawal,1/17/2025 10:55,Success,FALSE,"51.5074 N, -74.006 W",Mobile
TXN2708041658,ACC69694,ACC58029,706.74,Withdrawal,1/17/2025 10:18,Success,FALSE,"51.5074 N, 0.1278 W",Desktop
TXN3066202732,ACC31529,ACC22098,1253.28,Withdrawal,1/17/2025 10:03,Failed,TRUE,"51.5074 N, 0.1278 W",Desktop
TXN8389614998,ACC33822,ACC17633,298.62,Transfer,1/17/2025 10:21,Success,TRUE,"51.5074 N, 0.1278 W",Mobile
TXN4838560510,ACC51023,ACC11813,1428.9,Withdrawal,1/17/2025 10:26,Success,TRUE,"55.7558 N, 139.6917 W",Mobile
TXN9604966110,ACC20600,ACC82517,1184.1,Deposit,1/17/2025 10:16,Failed,FALSE,"35.6895 N, -74.006 W",Mobile
TXN6124814564,ACC89865,ACC69190,742.52,Deposit,1/17/2025 10:43,Failed,FALSE,"55.7558 N, -74.006 W",Mobile
TXN3265508267,ACC88851,ACC92572,1208.12,Deposit,1/17/2025 10:16,Failed,TRUE,"40.7128 N, 37.6173 W",Desktop
TXN1222897131,ACC24137,ACC15360,1095.73,Transfer,1/17/2025 10:45,Success,TRUE,"34.0522 N, 0.1278 W",Mobile
TXN4606302686,ACC86374,ACC98730,1004.97,Transfer,1/17/2025 10:37,Failed,TRUE,"55.7558 N, -74.006 W",Mobile
TXN4305780474,ACC56362,ACC45292,1000.77,Transfer,1/17/2025 10:02,Failed,FALSE,"48.8566 N, -118.2437 W",Mobile
TXN9422487543,ACC69599,ACC87697,416.36,Withdrawal,1/17/2025 10:24,Failed,TRUE,"51.5074 N, 2.3522 W",Desktop
TXN6641751619,ACC37684,ACC70681,712.32,Transfer,1/17/2025 10:39,Success,FALSE,"48.8566 N, -118.2437 W",Desktop
TXN7160668900,ACC88153,ACC20677,752.37,Deposit,1/17/2025 10:39,Failed,TRUE,"40.7128 N, 0.1278 W",Desktop
TXN8922195045,ACC23178,ACC32552,1395.27,Deposit,1/17/2025 10:51,Success,FALSE,"48.8566 N, 139.6917 W",Mobile
TXN6186045168,ACC56851,ACC90021,1174.75,Transfer,1/17/2025 10:16,Failed,FALSE,"48.8566 N, 2.3522 W",Desktop
TXN1160189664,ACC78719,ACC38259,1242.46,Transfer,1/17/2025 10:37,Failed,FALSE,"55.7558 N, -118.2437 W",Desktop
TXN2964791595,ACC36472,ACC96893,872.63,Withdrawal,1/17/2025 10:24,Success,FALSE,"34.0522 N, 0.1278 W",Mobile
TXN9293390364,ACC29164,ACC16121,540.64,Transfer,1/17/2025 10:07,Success,FALSE,"48.8566 N, -74.006 W",Mobile
TXN3450594493,ACC60718,ACC19048,1146.73,Deposit,1/17/2025 10:35,Failed,FALSE,"48.8566 N, 0.1278 W",Desktop
TXN6524975064,ACC23026,ACC93214,1201.56,Deposit,1/17/2025 10:52,Success,TRUE,"34.0522 N, 0.1278 W",Mobile
TXN2587701980,ACC51112,ACC72758,1065.72,Withdrawal,1/17/2025 10:46,Success,FALSE,"40.7128 N, 37.6173 W",Mobile
TXN4140419451,ACC75427,ACC31108,462.23,Transfer,1/17/2025 10:56,Failed,FALSE,"35.6895 N, -74.006 W",Mobile
TXN7891984901,ACC51575,ACC54890,765.79,Transfer,1/17/2025 10:06,Success,TRUE,"48.8566 N, 139.6917 W",Desktop
TXN2506568464,ACC20907,ACC76958,462.35,Transfer,1/17/2025 10:10,Failed,TRUE,"40.7128 N, -118.2437 W",Mobile
TXN4172585703,ACC72542,ACC82377,1457.37,Transfer,1/17/2025 10:01,Success,TRUE,"35.6895 N, 37.6173 W",Mobile
TXN6562159635,ACC45743,ACC71307,411.11,Withdrawal,1/17/2025 10:38,Success,TRUE,"35.6895 N, 0.1278 W",Mobile
TXN4511284469,ACC38144,ACC34218,239.31,Deposit,1/17/2025 10:54,Failed,FALSE,"48.8566 N, 139.6917 W",Mobile
TXN2161023423,ACC83854,ACC79026,1326.86,Deposit,1/17/2025 10:25,Success,FALSE,"55.7558 N, 0.1278 W",Mobile
TXN1094353264,ACC80118,ACC73164,548.03,Transfer,1/17/2025 10:16,Success,FALSE,"34.0522 N, 2.3522 W",Mobile
TXN6222233434,ACC56050,ACC64624,1012.88,Transfer,1/17/2025 10:28,Success,FALSE,"35.6895 N, 139.6917 W",Mobile
TXN4367678924,ACC83760,ACC32440,664.85,Withdrawal,1/17/2025 10:34,Success,TRUE,"48.8566 N, 0.1278 W",Desktop
TXN6384601784,ACC39856,ACC24658,1331.75,Transfer,1/17/2025 10:22,Success,FALSE,"48.8566 N, 139.6917 W",Mobile
TXN1968083968,ACC54077,ACC23684,297.46,Withdrawal,1/17/2025 10:27,Success,FALSE,"35.6895 N, 2.3522 W",Desktop
TXN4593628723,ACC84611,ACC53350,1005.65,Transfer,1/17/2025 10:27,Success,FALSE,"40.7128 N, 37.6173 W",Mobile
TXN7501274627,ACC52895,ACC97810,426.24,Transfer,1/17/2025 10:09,Failed,FALSE,"40.7128 N, 37.6173 W",Desktop
TXN9569616698,ACC72948,ACC75322,486.73,Transfer,1/17/2025 10:58,Failed,FALSE,"48.8566 N, 139.6917 W",Mobile
TXN5912948830,ACC23367,ACC56353,995.33,Transfer,1/17/2025 10:05,Failed,TRUE,"51.5074 N, 0.1278 W",Mobile
TXN1986531839,ACC86247,ACC31249,940.8,Deposit,1/17/2025 10:04,Success,TRUE,"51.5074 N, 2.3522 W",Desktop
TXN8356708473,ACC41289,ACC99897,536.64,Deposit,1/17/2025 10:31,Success,FALSE,"51.5074 N, -74.006 W",Desktop
TXN4290063257,ACC30916,ACC52983,1225.45,Deposit,1/17/2025 10:32,Failed,FALSE,"35.6895 N, 139.6917 W",Mobile
TXN2945074212,ACC61414,ACC87149,1075.79,Withdrawal,1/17/2025 10:02,Success,FALSE,"34.0522 N, 2.3522 W",Desktop
TXN4507550717,ACC26647,ACC63782,425.58,Transfer,1/17/2025 10:09,Failed,FALSE,"40.7128 N, -74.006 W",Desktop
TXN4822042533,ACC27800,ACC69900,301.68,Withdrawal,1/17/2025 11:00,Failed,TRUE,"34.0522 N, -118.2437 W",Desktop
TXN5282408511,ACC63134,ACC54899,189.27,Deposit,1/17/2025 11:00,Success,TRUE,"55.7558 N, 0.1278 W",Desktop
TXN5882730267,ACC69574,ACC42196,199.09,Deposit,1/17/2025 10:32,Failed,FALSE,"55.7558 N, 0.1278 W",Mobile
TXN8236853729,ACC34544,ACC22881,1473.03,Withdrawal,1/17/2025 10:13,Success,TRUE,"35.6895 N, 139.6917 W",Mobile
TXN4598936094,ACC54388,ACC73926,1219.38,Transfer,1/17/2025 10:05,Failed,TRUE,"34.0522 N, 139.6917 W",Mobile
TXN9009962207,ACC50244,ACC37552,1151.27,Transfer,1/17/2025 10:16,Failed,TRUE,"40.7128 N, 139.6917 W",Desktop
TXN2671509786,ACC47642,ACC49609,702.72,Deposit,1/17/2025 10:23,Failed,TRUE,"40.7128 N, 0.1278 W",Mobile
TXN6546831402,ACC95052,ACC66018,1425.1,Transfer,1/17/2025 10:57,Failed,FALSE,"40.7128 N, 2.3522 W",Mobile
TXN7311146432,ACC64767,ACC81444,677.83,Withdrawal,1/17/2025 10:57,Success,FALSE,"55.7558 N, -74.006 W",Desktop
TXN4433757533,ACC47545,ACC63108,1494.01,Transfer,1/17/2025 10:28,Success,FALSE,"55.7558 N, 0.1278 W",Mobile
TXN1041633816,ACC60899,ACC59622,734.06,Withdrawal,1/17/2025 10:31,Success,TRUE,"35.6895 N, 37.6173 W",Mobile
TXN4417009985,ACC71245,ACC83737,638.32,Transfer,1/17/2025 10:20,Failed,FALSE,"55.7558 N, 37.6173 W",Mobile
TXN7456715309,ACC38285,ACC27531,436.78,Transfer,1/17/2025 10:40,Failed,TRUE,"40.7128 N, -118.2437 W",Mobile
TXN1864085218,ACC33315,ACC48785,728.37,Withdrawal,1/17/2025 10:11,Failed,FALSE,"48.8566 N, 2.3522 W",Mobile
TXN5872179478,ACC45373,ACC85398,521.21,Deposit,1/17/2025 10:05,Failed,FALSE,"48.8566 N, 0.1278 W",Mobile
TXN6270102821,ACC91943,ACC35382,354.71,Deposit,1/17/2025 10:28,Failed,TRUE,"51.5074 N, -118.2437 W",Mobile
TXN9176993298,ACC54899,ACC91669,1354.86,Transfer,1/17/2025 10:04,Success,TRUE,"55.7558 N, 2.3522 W",Desktop
TXN1290161980,ACC25507,ACC63233,1152.37,Deposit,1/17/2025 10:47,Success,FALSE,"51.5074 N, 37.6173 W",Mobile
TXN6320952191,ACC94090,ACC46023,960.36,Transfer,1/17/2025 10:49,Success,TRUE,"35.6895 N, 0.1278 W",Desktop
TXN9135751221,ACC70107,ACC29493,749.78,Transfer,1/17/2025 10:27,Failed,TRUE,"51.5074 N, 37.6173 W",Desktop
TXN8310897263,ACC32083,ACC28978,860.27,Deposit,1/17/2025 10:59,Success,FALSE,"35.6895 N, -74.006 W",Mobile
TXN9898212544,ACC25289,ACC87765,678.84,Withdrawal,1/17/2025 10:16,Success,FALSE,"48.8566 N, 139.6917 W",Desktop
TXN6455739728,ACC33817,ACC65983,1158.51,Withdrawal,1/17/2025 10:01,Success,FALSE,"34.0522 N, 2.3522 W",Mobile
TXN5589441104,ACC49865,ACC86726,1081.36,Transfer,1/17/2025 10:12,Success,TRUE,"55.7558 N, 139.6917 W",Desktop
TXN3988853414,ACC11540,ACC81346,188.7,Withdrawal,1/17/2025 10:27,Success,FALSE,"40.7128 N, 37.6173 W",Mobile
TXN5398070716,ACC25990,ACC35086,325.32,Withdrawal,1/17/2025 10:55,Failed,FALSE,"35.6895 N, 0.1278 W",Desktop
TXN4966699908,ACC63657,ACC65237,778.32,Deposit,1/17/2025 10:31,Success,FALSE,"55.7558 N, 37.6173 W",Desktop
TXN1194686799,ACC17441,ACC84695,1334.29,Transfer,1/17/2025 10:50,Failed,TRUE,"55.7558 N, 139.6917 W",Mobile
TXN9725089598,ACC20418,ACC75675,1375.3,Withdrawal,1/17/2025 10:40,Failed,FALSE,"48.8566 N, 139.6917 W",Mobile
TXN8460678344,ACC40938,ACC18461,187.41,Deposit,1/17/2025 10:44,Success,TRUE,"34.0522 N, 0.1278 W",Desktop
TXN4656100555,ACC65243,ACC64838,770.19,Transfer,1/17/2025 10:16,Failed,TRUE,"51.5074 N, -74.006 W",Desktop
TXN5456829217,ACC47279,ACC60511,1147.8,Withdrawal,1/17/2025 10:55,Failed,FALSE,"51.5074 N, -74.006 W",Mobile
TXN6023233537,ACC31607,ACC40732,689.86,Deposit,1/17/2025 10:40,Failed,TRUE,"35.6895 N, 2.3522 W",Mobile
TXN6980683657,ACC49408,ACC26901,539.4,Transfer,1/17/2025 10:56,Success,TRUE,"51.5074 N, 2.3522 W",Mobile
TXN6721573629,ACC79097,ACC37128,198.18,Deposit,1/17/2025 10:36,Success,FALSE,"55.7558 N, 139.6917 W",Desktop
TXN7266570556,ACC38775,ACC48865,318.92,Withdrawal,1/17/2025 10:31,Failed,FALSE,"51.5074 N, 0.1278 W",Mobile
TXN2877832200,ACC48963,ACC47641,978.96,Transfer,1/17/2025 10:07,Failed,FALSE,"48.8566 N, 37.6173 W",Desktop
TXN6689630393,ACC54726,ACC89370,655.98,Deposit,1/17/2025 10:40,Success,FALSE,"40.7128 N, 2.3522 W",Mobile
TXN6736220776,ACC24619,ACC95826,744.4,Withdrawal,1/17/2025 10:50,Failed,TRUE,"48.8566 N, 0.1278 W",Mobile
TXN8299962548,ACC73211,ACC16021,916.9,Deposit,1/17/2025 10:30,Failed,TRUE,"55.7558 N, 2.3522 W",Mobile
TXN6815949443,ACC13689,ACC68542,1209.34,Deposit,1/17/2025 10:52,Success,TRUE,"34.0522 N, -74.006 W",Mobile
TXN8694667992,ACC55725,ACC71473,1084.97,Withdrawal,1/17/2025 10:22,Failed,TRUE,"40.7128 N, 2.3522 W",Desktop
TXN9262315756,ACC50252,ACC52823,1083.95,Deposit,1/17/2025 10:38,Success,TRUE,"35.6895 N, 37.6173 W",Desktop
TXN4821129470,ACC77377,ACC11572,272.9,Withdrawal,1/17/2025 10:53,Success,FALSE,"40.7128 N, 37.6173 W",Desktop
TXN9706461583,ACC23210,ACC18968,579.04,Deposit,1/17/2025 10:25,Failed,FALSE,"35.6895 N, 2.3522 W",Desktop
TXN5819697000,ACC91947,ACC51744,481.35,Transfer,1/17/2025 10:12,Failed,TRUE,"35.6895 N, 0.1278 W",Mobile
TXN2677873639,ACC12696,ACC17457,601.6,Deposit,1/17/2025 10:51,Failed,TRUE,"55.7558 N, -74.006 W",Desktop
TXN7999541068,ACC23220,ACC67272,406.17,Withdrawal,1/17/2025 10:03,Failed,FALSE,"35.6895 N, -118.2437 W",Desktop
TXN8857190097,ACC63630,ACC83176,992.79,Withdrawal,1/17/2025 10:31,Failed,FALSE,"55.7558 N, -74.006 W",Desktop
TXN8419273555,ACC76684,ACC31384,1100.21,Transfer,1/17/2025 10:49,Success,TRUE,"55.7558 N, 139.6917 W",Desktop
TXN8127650690,ACC67469,ACC21488,1131.07,Deposit,1/17/2025 10:17,Failed,FALSE,"35.6895 N, 37.6173 W",Mobile
TXN6489321656,ACC55326,ACC15157,1326.1,Deposit,1/17/2025 10:56,Failed,FALSE,"34.0522 N, 139.6917 W",Desktop
TXN3562708287,ACC29500,ACC57773,675.48,Withdrawal,1/17/2025 10:20,Success,TRUE,"48.8566 N, -118.2437 W",Mobile
TXN3580164111,ACC68685,ACC36989,178.14,Withdrawal,1/17/2025 10:41,Success,TRUE,"55.7558 N, 37.6173 W",Desktop
TXN9375157430,ACC38711,ACC98722,822.69,Withdrawal,1/17/2025 10:46,Success,TRUE,"34.0522 N, -74.006 W",Mobile
TXN8635520804,ACC17584,ACC32226,592.99,Transfer,1/17/2025 10:54,Failed,TRUE,"51.5074 N, 139.6917 W",Mobile
TXN3642265035,ACC58817,ACC15152,190.95,Withdrawal,1/17/2025 10:17,Failed,FALSE,"51.5074 N, -74.006 W",Mobile
TXN4373536434,ACC58423,ACC85547,1107.52,Withdrawal,1/17/2025 10:12,Success,TRUE,"35.6895 N, 37.6173 W",Mobile
TXN5519692100,ACC29209,ACC17339,384.19,Transfer,1/17/2025 10:59,Success,FALSE,"48.8566 N, 139.6917 W",Mobile
TXN9725121816,ACC56902,ACC86151,591.01,Transfer,1/17/2025 10:41,Success,TRUE,"35.6895 N, 0.1278 W",Desktop
TXN9841219846,ACC24856,ACC54104,265.23,Withdrawal,1/17/2025 10:25,Success,TRUE,"51.5074 N, 0.1278 W",Desktop
TXN3964673333,ACC55016,ACC31584,256.9,Transfer,1/17/2025 10:35,Failed,FALSE,"55.7558 N, 139.6917 W",Mobile
TXN1724194072,ACC93381,ACC72286,1114.66,Withdrawal,1/17/2025 10:55,Success,FALSE,"35.6895 N, -118.2437 W",Mobile
TXN1371725692,ACC50985,ACC26850,525.89,Withdrawal,1/17/2025 10:01,Success,FALSE,"34.0522 N, 139.6917 W",Mobile
TXN7073945412,ACC89343,ACC11124,247.19,Withdrawal,1/17/2025 10:19,Failed,FALSE,"55.7558 N, 139.6917 W",Desktop
TXN4751067640,ACC57443,ACC68403,307.44,Withdrawal,1/17/2025 10:24,Success,FALSE,"48.8566 N, -118.2437 W",Desktop
TXN8555110303,ACC12431,ACC50278,917.5,Transfer,1/17/2025 10:59,Failed,FALSE,"34.0522 N, 37.6173 W",Desktop
TXN8858848074,ACC24867,ACC67672,149.97,Withdrawal,1/17/2025 10:20,Failed,FALSE,"40.7128 N, 37.6173 W",Desktop
TXN7511269601,ACC14110,ACC40602,772.24,Withdrawal,1/17/2025 10:45,Failed,FALSE,"35.6895 N, 37.6173 W",Desktop
TXN4828808629,ACC98880,ACC43497,1191.12,Deposit,1/17/2025 10:27,Success,FALSE,"35.6895 N, -74.006 W",Mobile
TXN8847738852,ACC84364,ACC47327,399.24,Deposit,1/17/2025 10:26,Success,FALSE,"35.6895 N, 2.3522 W",Mobile
TXN8902547494,ACC14105,ACC72307,559.81,Withdrawal,1/17/2025 10:50,Failed,TRUE,"35.6895 N, 0.1278 W",Desktop
TXN5149461862,ACC10098,ACC31423,402.64,Transfer,1/17/2025 10:36,Failed,FALSE,"55.7558 N, 139.6917 W",Mobile
TXN5792754437,ACC50000,ACC92966,1215.46,Transfer,1/17/2025 10:27,Success,TRUE,"48.8566 N, 37.6173 W",Mobile
TXN4939876794,ACC40458,ACC54669,164.94,Transfer,1/17/2025 10:34,Success,TRUE,"55.7558 N, 2.3522 W",Desktop
TXN5124329693,ACC49933,ACC88043,777.59,Transfer,1/17/2025 10:49,Failed,FALSE,"48.8566 N, 0.1278 W",Mobile
TXN7729611030,ACC48564,ACC54219,802.61,Deposit,1/17/2025 10:11,Failed,TRUE,"48.8566 N, -74.006 W",Desktop
TXN3969911632,ACC67884,ACC13991,369.05,Transfer,1/17/2025 10:35,Failed,FALSE,"40.7128 N, -74.006 W",Desktop
TXN6822416237,ACC98500,ACC12069,635.34,Withdrawal,1/17/2025 10:54,Success,TRUE,"35.6895 N, -74.006 W",Mobile
TXN8918643323,ACC22774,ACC61845,646.29,Withdrawal,1/17/2025 10:43,Success,FALSE,"34.0522 N, 0.1278 W",Mobile
TXN2644019441,ACC69928,ACC15272,181.28,Withdrawal,1/17/2025 10:07,Success,TRUE,"51.5074 N, 139.6917 W",Desktop
TXN7066384355,ACC45635,ACC93414,381.94,Withdrawal,1/17/2025 10:22,Failed,FALSE,"34.0522 N, 37.6173 W",Desktop
TXN3386767631,ACC59588,ACC63706,656.49,Deposit,1/17/2025 10:36,Failed,TRUE,"51.5074 N, 139.6917 W",Desktop
TXN5268233590,ACC76335,ACC44209,693.73,Withdrawal,1/17/2025 10:52,Success,FALSE,"40.7128 N, 37.6173 W",Desktop
TXN9728180847,ACC83660,ACC31355,872.85,Transfer,1/17/2025 10:01,Failed,FALSE,"34.0522 N, -118.2437 W",Desktop
TXN3181213064,ACC79424,ACC13917,1480.5,Transfer,1/17/2025 10:15,Success,TRUE,"51.5074 N, 139.6917 W",Desktop
TXN1983335898,ACC41052,ACC95407,1143.38,Transfer,1/17/2025 10:31,Success,FALSE,"51.5074 N, 2.3522 W",Desktop
TXN3785811199,ACC45754,ACC56026,507.32,Deposit,1/17/2025 10:57,Failed,TRUE,"55.7558 N, 37.6173 W",Mobile
TXN2136436539,ACC85339,ACC40432,514.1,Deposit,1/17/2025 10:04,Failed,TRUE,"51.5074 N, 37.6173 W",Mobile
TXN3610926310,ACC64812,ACC14886,333.81,Withdrawal,1/17/2025 10:21,Failed,TRUE,"34.0522 N, 139.6917 W",Mobile
TXN2064272646,ACC44202,ACC82680,1123.09,Transfer,1/17/2025 10:37,Success,TRUE,"51.5074 N, -118.2437 W",Mobile
TXN9293693445,ACC60880,ACC94809,274.03,Withdrawal,1/17/2025 10:32,Success,TRUE,"40.7128 N, 0.1278 W",Desktop
TXN2348724644,ACC97883,ACC71524,319.5,Withdrawal,1/17/2025 10:37,Success,TRUE,"51.5074 N, 37.6173 W",Mobile
TXN7250272568,ACC49715,ACC10486,59.57,Withdrawal,1/17/2025 10:31,Failed,FALSE,"35.6895 N, 37.6173 W",Mobile
